,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Factors,,,,,Factors,,,,,,Performance,,,"Skew of last 1M All deals on T, T-1, T-3",,,,"Skew of last 1M Sector deals deals on T, T-1, T-3",,,,,,Average Returns from T-2w to last 3 days,,
TGP US 20093,TGP,3/25/2009,3/26/2009,Teekay LNG Partners LP,M/O,TGP-US,TGP US,17.60," 4,000,000 ",Industrials, 754 ," 37,338,000 ", 100 , -   ,,Y,N,N,-3.51%,Y,N,"70,400,000 ",D,1.56%,,N,20.2%,49.2%,N,N,-9.7%,-35%,N,"Citi;
Wells Fargo Securities",-4%,Y,3.0%,28.75,Y,,7.5x,10.1x,7.5x,,2.0x,0.8x,,0.3x,0.5x,0.4x,0.4x,4.3x,9.0x,N,Y,Y ,4.2x,,Y,N,0.7x,0.1x,0.0x,0.6x,,Buy,0.47 x,0.49 x,0.50 x,0.49 x,0.56 x,5.0,5.0,5.0,4.7,23.2,21.0,31.3,35.9,35.5,+ve,-ve,-ve,+ve,Y,Large,0.80864584, 18.1 , 0.1 ,47.81212,0.39,N,N,Y,N,0.5%,Y,72.315155,62.933388,66.515335,249800.39,144185.63,16.0,27.7,N,N,47.9%,-11.6%,-0.9%,-37%,Below,Below,-3.0%,-12.8%,7.2%,18.6%,N,N,N,N,N,N,,Below,Below,Below,Below,,Below,Below,Below,Below,,,-7.7%,-12.6%,,78%,78%,67%,,100%,100%,100%,,,,-3.93%,10.63%,-1.61%
BPL US 20093,BPL,3/26/2009,3/27/2009,Buckeye Partners LP,M/O,BPL-US,BPL US,36.25," 2,990,000 ",Energy," 1,737 "," 48,372,000 ", 100 , -   ,,Y,N,N,-4.43%,Y,N,"108,387,500 ",U,0.27%,,N,13.0%,45.9%,N,N,,-13%,N,"Barclays;
UBS",-4%,Y,10.6%,44.65,Y,,1.7x,9.2x,9.4x,11%,0.9x,1.5x,7.5% ,0.7x,0.4x,0.7x,0.4x,12.4x,4.4x,N,Y,Y ,0.9x,,Y,N,0.6x,0.6x,0.1x,0.9x,,Hold,0.45 x,0.47 x,0.45 x,0.45 x,0.47 x,2.6,2.7,3.0,3.0,43.6,42.4,49.1,54.9,55.4,+ve,-ve,-ve,-ve,Y,Large,0.6128817, 15.7 , 0.0 ,63.917526,0.45,N,N,Y,N,0.9%,Y,56.20948,51.366688,51.04608,289372.38,188734.31,10.3,15.8,N,N,7.8%,-3.8%,2.8%,,Below,Below,-5.4%,-7.3%,-0.2%,22.1%,N,N,N,N,N,N,,Below,Below,Below,Below,,Below,Below,Below,Below,,,-6.1%,-6.8%,,82%,78%,67%,,100%,100%,0%,,,,1.34%,-3.93%,10.63%
AEP US 20094,AEP,4/1/2009,4/2/2009,American Electric Power Co Inc - AEP,M/O,AEP-US,AEP US,24.50," 69,000,000 ",Utilities," 10,361 "," 406,954,000 ", 100 , -   ,,Y,N,N,-2.31%,Y,N,"1,690,500,000 ",U,3.42%,,N,8.1%,20.0%,N,N,,56%,N,"JPMorgan;
Citi",3%,Y,9.1%,20.95,N,,1.7x,6.1x,7.5x,-1%,0.6x,1.0x,(16.3%),0.6x,0.6x,0.5x,0.3x,12.9x,3.9x,N,Y,Y ,1.2x,2.5x,Y,N,0.7x,0.3x,0.0x,0.5x,,Buy,0.62 x,0.64 x,0.58 x,0.50 x,0.56 x,4.1,4.3,4.2,4.4,32.6,37.3,46.6,49.4,50.0,-ve,-ve,-ve,-ve,Y,Large,0.5508082, 27.5 , (0.4),52.38678,3.16,N,N,Y,N,1.4%,Y,43.02514,41.258324,38.161148,5265604.5,3879427.8,13.1,17.8,N,N,14.3%,25.0%,-1.3%,,Below,Below,0.6%,-6.3%,-5.8%,-22.7%,Y,N,Y,N,Y,N,,Below,Below,Below,Below,,Below,Below,Above,Above,,,-3.3%,1.3%,,58%,50%,67%,,67%,67%,67%,,,,5.29%,-5.64%,-1.21%
OFC US 20094,OFC,4/1/2009,4/2/2009,Corporate Office Properties Trust,M/O,OFC-US,OFC US,24.35," 2,990,000 ",Financials," 1,327 "," 51,791,000 ", 100 , -   ,,Y,N,N,-1.93%,Y,N,"72,806,500 ",U,8.75%,,N,12.9%,17.2%,N,N,,-35%,N,"Raymond James;
Citi;
Bank of America Merrill Lynch;
JPMorgan",-3%,N,-27.6%,39,Y,,7.5x,12.9x,36.3x,,2.8x,1.5x,,1.6x,,0.7x,1.6x,4.7x,8.1x,N,Y,Y ,1.2x,,N,Y,0.7x,0.2x,,,,Buy,0.64 x,0.65 x,0.62 x,0.51 x,0.60 x,4.2,4.3,3.0,5.0,33.0,33.3,41.9,42.2,40.1,-ve,-ve,-ve,+ve,Y,Large,1.1495987, 11.3 , 0.0 ,50.972023,2.23,N,N,Y,Y,12.0%,Y,105.38034,97.899704,98.60448,2061165.8,1626837.1,1.5,1.8,N,N,2.5%,93.1%,1.7%,,Below,Below,-1.7%,1.9%,5.3%,-19.4%,Y,N,Y,Y,N,N,,Below,Below,Below,Below,,Below,Below,Above,Above,,,0.0%,4.5%,,58%,50%,67%,,50%,0%,50%,,,,5.29%,-5.64%,-1.21%
KIM US 20094,KIM,4/2/2009,4/3/2009,Kimco Realty Corp,M/O,KIM-US,KIM US,7.10," 105,225,000 ",Financials," 2,030 "," 271,084,000 ", 100 , -   ,,Y,N,N,-5.21%,Y,N,"747,097,500 ",U,1.68%,,N,21.5%,40.4%,N,N,,-78%,N,"UBS;
Citi;
Wells Fargo Securities",-7%,N,-31.5%,37.1,Y,,8.7x,11.2x,15.6x,-35%,2.6x,0.8x,(34.4%),0.8x,,0.4x,0.6x,4.3x,6.9x,N,Y,Y ,2.2x,,N,N,0.5x,0.1x,,0.4x,,Buy,0.63 x,0.60 x,0.47 x,0.21 x,0.35 x,3.7,3.5,3.7,4.0,12.1,23.4,37.9,42.9,39.8,-ve,-ve,-ve,+ve,Y,Large,1.3390716, 33.6 , (0.4),40.72448,5.34,N,Y,N,Y,12.8%,Y,147.64706,132.72119,127.36414,11659786,9786448,9.0,10.8,N,N,-1026.4%,3.0%,0.0%,,Below,Below,10.5%,-1.3%,-1.0%,-56.2%,Y,N,Y,N,Y,N,,Below,Below,Below,Below,,Below,Below,Above,Above,,,7.5%,-1.7%,,67%,58%,67%,,50%,50%,50%,,,,0.64%,4.55%,-4.20%
RGLD US 20094,RGLD,4/7/2009,4/8/2009,Royal Gold Inc,M/O,RGLD-US,RGLD US,38.00," 6,500,000 ",Materials," 1,315 "," 34,219,000 ", 100 , -   ,,Y,N,N,-12.48%,Y,N,"247,000,000 ",D,1.76%,,N,16.2%,20.0%,N,N,,30%,N,"HSBC;
Bank of America Merrill Lynch",-8%,Y,0.8%,29.25,N,,10.6x,12.6x,36.3x,,10.8x,2.2x,,0.8x,1.2x,1.0x,2.1x,4.7x,,N,N,Y ,5.1x,,Y,N,0.1x,0.1x,0.4x,,,Hold,0.77 x,0.80 x,0.80 x,0.92 x,0.82 x,3.0,4.0,4.0,5.0,44.0,39.8,40.7,36.3,36.0,+ve,-ve,+ve,+ve,Y,Large,0.50041616, 18.6 , 0.2 ,42.349846,0.96,N,N,Y,N,8.3%,Y,69.70025,67.59008,64.62439,856156.7,821401.6,7.6,7.9,N,N,0.0%,0.0%,0.0%,,Below,Below,-4.4%,-17.1%,-3.4%,-13.9%,Y,N,Y,Y,N,N,,Below,Below,Below,Below,,Below,Below,Above,Above,,,-10.8%,-10.8%,,69%,77%,79%,,100%,100%,100%,,,,-0.38%,6.60%,4.08%
VTR US 20094,VTR,4/7/2009,4/8/2009,Ventas Inc,M/O,VTR-US,VTR US,23.90," 13,062,500 ",Financials," 3,428 "," 143,450,000 ", 100 , -   ,,Y,N,N,-5.98%,Y,N,"312,193,750 ",U,1.51%,,N,18.5%,25.5%,N,N,986.0%,-48%,N,Bank of America Merrill Lynch,-4%,N,-3.6%,46,Y,,6.9x,10.0x,14.3x,,3.7x,1.3x,,1.4x,,0.6x,0.6x,9.6x,4.5x,N,Y,Y ,2.0x,,N,Y,0.6x,0.1x,,0.6x,,Hold,0.63 x,0.62 x,0.61 x,0.44 x,0.58 x,3.5,3.0,3.3,4.0,27.0,33.3,48.5,47.3,45.8,-ve,-ve,+ve,+ve,Y,Large,0.965911, 14.5 , 0.1 ,46.020763,1.03,N,N,Y,Y,15.0%,Y,120.16962,111.96212,106.3308,6386660.5,5567438,2.0,2.3,N,N,27.7%,3.8%,0.0%,809%,Below,Below,-6.0%,5.7%,19.5%,-17.0%,Y,N,Y,N,Y,N,,Below,Below,Below,Below,,Below,Below,Above,Above,,,-8.2%,-8.2%,,69%,77%,79%,,75%,100%,100%,,,,-0.38%,6.60%,4.08%
MU US 20094,MU,4/8/2009,4/9/2009,Micron Technology Inc,M/O,MU-US,MU US,4.15," 69,276,000 ",Information Technology," 3,328 "," 777,400,000 ", 100 , -   ,,Y,N,N,-3.71%,Y,N,"287,495,400 ",U,10.06%,,N,27.4%,28.9%,N,N,,,Y,,,,,,,,1.3x,5.0x,,21%,0.5x,0.7x,(28.7%),0.2x,,0.3x,,-23.7x,2.4x,N,N,N ,0.7x,,Y,N,0.4x,0.5x,0.1x,-1.2x,,Buy,1.00 x,1.08 x,1.18 x,1.09 x,1.37 x,4.1,3.9,3.8,4.0,6.6,5.1,6.6,9.7,9.2,+ve,-ve,-ve,+ve,Y,Large,1.8124998, 19.9 , 0.3 ,61.17216,1.13,Y,N,N,N,8.5%,Y,110.0788,103.79536,102.929,22740210,22247090,3.0,3.1,Y,N,-85.8%,6.5%,0.0%,-61%,Above,Below,-0.7%,2.4%,65.9%,25.5%,Y,N,Y,N,Y,N,,Below,Below,Below,Below,,Above,Above,Above,Above,,,-4.9%,-5.3%,,69%,69%,79%,,55%,55%,55%,,,,-5.08%,-0.24%,7.85%
DRH US 20094,DRH,4/13/2009,4/14/2009,DiamondRock Hospitality Co,M/O,DRH-US,DRH US,4.85," 17,825,000 ",Financials, 459 ," 90,050,000 ", 100 , -   ,,Y,N,N,-4.72%,Y,N,"86,451,250 ",U,6.09%,,N,25.4%,21.9%,N,N,-41.2%,-69%,N,"Citi;
Bank of America Merrill Lynch",-1%,Y,4.6%,18.15,N,,2.2x,11.0x,,9%,0.8x,0.4x,14.0% ,0.5x,1.8x,0.2x,,5.1x,6.0x,N,N,Y ,0.6x,,Y,N,0.5x,0.3x,,0.0x,,Hold,0.87 x,0.87 x,0.96 x,0.59 x,0.87 x,3.3,3.3,3.0,3.7,5.1,5.0,9.2,12.2,16.2,+ve,-ve,-ve,-ve,Y,Small,1.605319, 26.2 , 0.2 ,58.333332,,Y,N,N,N,7.9%,Y,168.72133,154.67819,139.68541,2162896.8,2132091,8.2,8.4,N,N,6.7%,2.9%,0.0%,-70%,Below,Above,1.2%,33.6%,39.8%,7.6%,N,Y,Y,N,N,Y,,Below,Below,Below,Below,,Above,Above,Above,Above,,,1.2%,1.2%,,69%,69%,69%,,80%,80%,80%,,,,0.00%,7.21%,1.96%
GS US 20094,GS,4/14/2009,4/15/2009,Goldman Sachs,M/O,GS-US,GS US,123.00," 46,747,968 ",Financials," 53,212 "," 462,148,000 ", 100 , -   ,,Y,N,N,-5.49%,Y,N,"5,750,000,064 ",N,2.36%,,N,20.0%,27.3%,N,N,76.9%,-14%,N,Goldman Sachs,-2%,N,-11.7%,123,Y,,10.9x,,8.0x,,1.4x,1.2x,,1.3x,,0.6x,0.5x,5.1x,,N,N,Y ,,,N,Y,0.9x,0.0x,,,,Hold,0.87 x,0.91 x,1.04 x,0.89 x,1.18 x,3.5,3.6,3.5,3.7,118.9,103.2,170.0,198.7,209.2,+ve,-ve,-ve,-ve,Y,Large,1.2837188, 25.3 , 6.5 ,53.274284,0.78,N,N,Y,N,3.5%,Y,93.097694,101.68252,106.569595,29730608,28008784,1.6,1.7,Y,N,-105.8%,-147.5%,0.0%,-39%,Above,Above,-11.6%,-0.8%,16.5%,52.9%,Y,N,Y,N,Y,N,,Below,Below,Below,Below,,Above,Above,Above,Above,,,-7.4%,-7.4%,,75%,69%,69%,,100%,80%,80%,,,,0.11%,0.00%,7.21%
AKR US 20094,AKR,4/14/2009,4/15/2009,Acadia Realty Trust,M/O,AKR-US,AKR US,11.95," 5,750,000 ",Financials, 484 ," 33,917,000 ", 100 , -   ,,Y,N,N,-4.93%,Y,N,"68,712,500 ",U,3.38%,,N,15.6%,,N,N,85.2%,-5%,N,Citi,-5%,N,-8.4%,13.75,N,,14.5x,19.2x,35.3x,,5.1x,0.7x,,0.8x,,0.3x,1.6x,,,N,N,Y ,1.9x,,N,N,0.6x,0.1x,,,,Hold,0.72 x,0.74 x,0.78 x,0.50 x,0.70 x,3.0,3.0,3.4,3.7,14.4,16.0,24.0,25.7,26.0,-ve,-ve,-ve,-ve,Y,Small,1.0013531, 14.6 , 0.3 ,61.965813,0.29,N,N,Y,Y,9.9%,Y,107.38419,102.78256,94.621735,486004.3,416528.3,11.8,13.8,N,N,-23.7%,15.3%,0.0%,68%,Below,Above,-2.9%,9.0%,10.2%,-2.9%,N,Y,Y,N,N,Y,,Below,Below,Below,Below,,Above,Above,Above,Above,,,0.2%,0.2%,,75%,69%,69%,,100%,80%,80%,,,,0.11%,0.00%,7.21%
CIM US 20094,CIM,4/15/2009,4/16/2009,Chimera Investment Corp,M/O,CIM-US,CIM US,3.00," 270,250,000 ",Financials, 576 ," 35,439,198 ", 100 , -   ,,Y,N,N,-14.53%,Y,N,"810,750,000 ",U,1.93%,,N,21.5%,27.1%,N,N,-76.1%,28%,N,"Bank of America Merrill Lynch;
Credit Suisse;
Deutsche Bank",-44%,Y,13.3%,2.25,Y,,,,6.1x,,,1.3x,,1.3x,,0.6x,0.3x,-80.7x,,N,Y,Y ,,,N,Y,0.5x,0.0x,,,,Buy,0.24 x,0.25 x,0.26 x,0.18 x,0.26 x,5.0,5.0,4.0,3.0,17.5,16.4,82.5,61.3,78.3,+ve,-ve,+ve,-ve,Y,Large,0.79601085, 12.2 , 0.1 ,47.39131,15.37,Y,N,N,N,1.7%,Y,122.42192,106.35232,102.63403,310683.53,215424.7,869.9,1254.5,N,N,0.0%,0.0%,0.0%,-75%,Below,Above,-0.9%,2.2%,24.8%,0.5%,Y,N,Y,N,N,N,,Below,Below,Below,Below,,Above,Above,Above,Inline,,,-7.4%,-2.1%,,71%,75%,69%,,83%,100%,80%,,,,-4.06%,0.11%,0.00%
DRE US 20094,DRE,4/16/2009,4/17/2009,Duke Realty Corp,M/O,DRE-US,DRE US,7.65," 75,210,000 ",Financials," 1,383 "," 148,498,000 ", 100 , -   ,,Y,N,N,-9.36%,Y,N,"575,356,500 ",D,3.62%,,N,30.9%,26.4%,N,N,120.2%,-69%,N,"Morgan Stanley;
UBS",-3%,N,-1.8%,33.26,Y,,8.2x,12.6x,,22%,1.7x,0.7x,28.7% ,0.7x,0.5x,0.3x,,3.0x,7.5x,N,Y,Y ,1.7x,,N,N,0.6x,0.1x,,,,Hold,0.79 x,0.90 x,0.86 x,0.41 x,0.73 x,3.0,3.4,2.8,2.4,8.1,11.7,19.6,23.8,24.3,-ve,-ve,-ve,-ve,Y,Large,1.370459, 23.4 , 0.3 ,69.23991,0.35,N,Y,N,Y,14.0%,Y,184.57765,177.45297,165.2046,8421868,6219805.5,8.9,12.1,N,N,-64.0%,18.3%,0.0%,-73%,Below,Above,10.3%,13.0%,64.8%,-4.0%,Y,N,Y,N,Y,N,,Below,Below,Below,Below,,Above,Above,Above,Inline,,,13.5%,22.0%,,74%,71%,69%,,88%,83%,80%,,,,4.89%,-3.46%,0.07%
WRI US 20094,WRI,4/17/2009,4/20/2009,Weingarten Realty Investors,M/O,WRI-US,WRI US,14.25," 32,200,000 ",Financials," 1,420 "," 87,405,000 ", 100 , -   ,,Y,N,N,-9.12%,Y,N,"458,850,000 ",D,2.50%,,N,25.9%,27.1%,N,N,,-45%,N,"Bank of America Merrill Lynch;
Morgan Stanley",-3%,N,-40.2%,34.2,Y,,9.0x,15.0x,30.8x,,2.4x,1.4x,,1.5x,,0.7x,1.2x,9.4x,8.1x,N,Y,Y ,1.7x,,N,Y,0.6x,0.1x,,,,Hold,0.69 x,0.82 x,0.81 x,0.44 x,0.65 x,2.8,2.8,2.6,3.0,15.7,23.0,32.5,34.8,35.1,-ve,-ve,-ve,-ve,Y,Large,1.1956606, 31.9 , 0.7 ,75.2608,0.08,N,N,Y,Y,13.5%,Y,144.36678,145.05367,133.10657,4109532.8,3077763.8,7.8,10.5,N,N,29.4%,2.5%,0.0%,,Below,Above,3.6%,11.1%,53.4%,-2.0%,Y,N,Y,Y,N,N,,Below,Below,Below,Below,,Above,Above,Above,Inline,,,25.8%,7.0%,,72%,74%,75%,,89%,88%,100%,,,,5.20%,3.61%,-1.62%
REG US 20094,REG,4/21/2009,4/22/2009,Regency Centers Corp,M/O,REG-US,REG US,32.50," 10,000,000 ",Financials," 2,553 "," 70,021,000 ", 100 , -   ,,Y,N,N,-4.75%,Y,N,"325,000,000 ",U,2.96%,,N,21.4%,31.1%,N,N,429.6%,-8%,N,Citi,-2%,Y,12.7%,46.7,N,,12.0x,16.1x,31.2x,,6.1x,1.9x,,2.0x,,0.9x,1.3x,10.0x,6.8x,N,Y,Y ,2.0x,,N,Y,0.5x,0.1x,,,,Buy,0.71 x,0.79 x,0.85 x,0.58 x,0.74 x,3.2,3.7,3.4,3.6,33.9,41.9,55.9,63.7,67.5,-ve,-ve,-ve,-ve,Y,Large,1.0957289, 26.2 , 1.5 ,66.67791,2.30,N,N,Y,Y,28.1%,Y,137.73637,129.2868,115.259125,3433893.3,2947291.5,2.9,3.4,N,N,-37.2%,-1.9%,0.0%,-61%,Below,Above,6.9%,10.8%,46.2%,-0.8%,Y,N,Y,N,Y,N,,Below,Below,Below,Below,,Above,Above,Above,Inline,,,-5.6%,-5.6%,,69%,67%,72%,,89%,88%,90%,,,,-5.68%,3.80%,5.20%
VNO US 20094,VNO,4/21/2009,4/22/2009,Vornado Realty Trust,M/O,VNO-US,VNO US,43.00," 17,250,000 ",Financials," 7,439 "," 155,460,980 ", 100 , -   ,,Y,N,N,-8.51%,Y,N,"741,750,000 ",U,2.73%,,N,16.8%,25.7%,N,N,,-59%,N,"Barclays;
JPMorgan",-3%,N,-4.4%,125,N,,7.7x,14.4x,50.8x,,2.8x,1.5x,,1.6x,,0.7x,1.6x,6.2x,8.3x,N,Y,Y ,1.5x,,N,Y,0.6x,0.1x,,,,Buy,0.82 x,0.87 x,0.89 x,0.51 x,0.72 x,3.9,3.6,4.0,4.4,39.8,52.4,75.8,77.2,76.4,-ve,-ve,-ve,+ve,Y,Large,1.1859987, 18.8 , 1.0 ,65.20106,0.90,N,N,Y,Y,11.0%,Y,151.37614,138.98235,127.80331,8101712,7327618,2.1,2.4,N,N,-533.5%,11.2%,0.0%,,Below,Above,16.6%,25.1%,45.8%,-10.4%,Y,N,Y,N,Y,N,,Below,Below,Below,Below,,Above,Above,Above,Inline,,,2.2%,2.2%,,69%,67%,72%,,89%,88%,90%,,,,-5.68%,3.80%,5.20%
HST US 20094,HST,4/23/2009,4/24/2009,Host Hotels & Resorts Inc,M/O,HST-US,HST US,6.60," 75,750,000 ",Financials," 3,737 "," 528,158,000 ", 100 , -   ,,Y,N,N,-7.04%,Y,N,"499,950,000 ",U,2.34%,,N,21.4%,17.4%,N,N,,,Y,,,,,,,,2.2x,11.3x,,3%,0.9x,0.9x,6.9% ,1.0x,0.4x,0.4x,,10.3x,6.1x,N,N,Y ,0.5x,,N,N,0.5x,0.4x,,-0.2x,,Hold,0.86 x,0.99 x,1.13 x,0.60 x,0.92 x,3.3,3.0,3.1,4.3,5.4,8.5,13.1,15.8,19.5,-ve,-ve,-ve,-ve,N,Large,1.6067458, 26.0 , 0.4 ,69.895676,0.21,N,Y,N,N,7.0%,Y,176.21967,166.55252,147.24316,23719506,20230342,3.2,3.7,N,Y,22.2%,1.8%,0.0%,,Above,Above,16.8%,9.2%,62.1%,20.5%,Y,N,Y,N,Y,N,,Below,Below,Below,Below,,Inline,Inline,Below,Below,,,27.9%,10.9%,,78%,75%,67%,,91%,89%,88%,,,,0.06%,7.46%,-6.12%
NTRS US 20094,NTRS,4/28/2009,4/29/2009,Northern Trust Corp,M/O,NTRS-US,NTRS US,50.00," 17,250,000 ",Financials," 11,892 "," 223,705,000 ", 100 , -   ,,Y,N,N,-9.11%,Y,Y,"862,500,000 ",D,3.56%,,N,14.8%,18.7%,N,N,,,Y,,,,,,,,4.6x,,12.9x,,2.8x,2.2x,,2.3x,,1.0x,0.7x,12.7x,,N,N,Y ,,,N,Y,0.9x,0.0x,,,,Buy,0.74 x,0.72 x,0.74 x,0.70 x,0.77 x,3.5,3.8,3.7,3.6,60.2,59.9,68.2,81.6,77.6,+ve,-ve,-ve,+ve,Y,Large,1.1851047, 21.7 , (0.8),44.41847,2.23,N,N,Y,N,3.4%,Y,76.69998,85.853584,82.606895,5128857,4515999,3.4,3.8,Y,N,-37.5%,-11.9%,0.0%,,Below,Below,-3.3%,-5.3%,-9.5%,-12.6%,Y,N,Y,N,Y,N,,Below,Below,Below,Below,,Inline,Inline,Below,Below,,,-4.3%,-4.3%,,87%,93%,88%,,92%,92%,92%,,,,-7.17%,6.16%,3.92%
X US 20094,X,4/28/2009,4/29/2009,United States Steel Corp,M/O,X-US,X US,25.50," 27,140,000 ",Materials," 3,038 "," 116,173,000 ", 100 , -   ,,Y,N,N,-7.98%,Y,N,"692,070,000 ",U,16.58%,,N,28.0%,48.8%,N,N,,-29%,N,"Goldman Sachs;
JPMorgan;
Morgan Stanley",-3%,Y,0.6%,38.5,N,,0.4x,5.1x,20.2x,-4%,0.2x,0.8x,25.9% ,0.3x,,0.4x,,40.5x,,N,N,Y ,,,Y,N,0.7x,0.8x,0.2x,-1.4x,,Hold,0.87 x,0.92 x,1.05 x,0.42 x,0.85 x,2.6,3.2,3.4,4.8,27.1,63.9,83.2,200.6,146.3,-ve,-ve,-ve,+ve,Y,Large,1.9648216, 18.3 , 1.1 ,56.73171,1.79,N,N,Y,Y,19.0%,Y,103.06505,107.662,107.6736,16610069,17007514,1.6,1.6,Y,N,82.8%,-0.7%,0.0%,,Above,Below,-5.6%,-7.5%,7.4%,-24.2%,Y,N,Y,Y,N,N,,Below,Below,Below,Below,,Inline,Inline,Below,Below,,,-9.9%,-9.9%,,87%,93%,88%,,0%,100%,100%,,,,-7.17%,6.16%,3.92%
TXT US 20094,TXT,4/29/2009,4/30/2009,Textron Inc,M/O,TXT-US,TXT US,10.50," 23,805,000 ",Industrials," 2,645 "," 244,986,000 ", 100 , -   ,,Y,N,N,-6.25%,Y,N,"249,952,500 ",U,3.96%,,N,41.1%,30.5%,N,N,,,Y,,,,,,,,1.1x,10.6x,7.6x,16%,0.2x,1.0x,(4.8%),0.4x,0.7x,0.4x,0.5x,26.6x,3.3x,N,N,Y ,0.5x,,Y,N,0.9x,0.6x,0.2x,0.5x,,Hold,0.91 x,1.00 x,1.39 x,0.54 x,1.05 x,3.0,3.3,3.9,4.6,9.6,18.9,27.7,52.3,67.8,-ve,-ve,-ve,-ve,N,Large,1.5580016, 27.9 , 1.1 ,56.439392,1.01,N,N,Y,N,5.9%,Y,203.73456,181.29398,179.34216,9646707,9943301,2.5,2.4,Y,N,1660.4%,-1.9%,0.0%,,Above,Below,-3.5%,-4.2%,95.5%,19.4%,Y,N,Y,N,Y,N,,Below,Below,Below,Below,,Inline,Inline,Below,Below,,,-12.5%,-5.1%,,87%,87%,94%,,55%,55%,55%,,,,2.64%,-8.82%,7.97%
WRE US 20094,WRE,4/30/2009,5/1/2009,Washington Real Estate Investment Trust,M/O,WRE-US,WRE US,21.40," 5,250,000 ",Financials," 1,130 "," 53,000,000 ", 100 , -   ,,Y,N,N,-4.08%,N,N,"112,350,000 ",U,5.10%,,N,15.0%,30.2%,N,N,,-38%,N,"JPMorgan;
Credit Suisse;
Wells Fargo Securities;
Raymond James",-4%,N,-29.0%,35,Y,,8.2x,13.3x,174.9x,11%,3.7x,1.8x,8.6% ,1.9x,,0.8x,2.4x,5.3x,6.3x,N,Y,Y ,1.6x,,N,Y,0.6x,0.1x,,0.2x,,Hold,0.60 x,0.63 x,0.70 x,0.49 x,0.59 x,3.3,4.6,4.1,4.4,21.1,27.1,32.5,40.1,38.2,-ve,-ve,-ve,+ve,Y,Large,0.9807611, 21.8 , 0.6 ,54.045307,0.08,N,N,Y,N,9.4%,Y,107.57213,107.10792,99.914505,1977337.5,1772327,2.7,3.0,Y,N,-20.0%,-0.1%,0.0%,,Below,Above,-4.4%,-3.1%,23.3%,-8.2%,N,Y,Y,N,N,Y,,Below,Below,Below,Below,,Inline,Inline,Below,Below,,,-1.9%,-0.5%,,94%,87%,93%,,100%,92%,92%,,,,4.86%,2.81%,-9.69%
CLI US 20094,CLI,4/30/2009,5/1/2009,Mack-Cali Realty Corp,M/O,CLI-US,CLI US,25.00," 11,500,000 ",Financials," 1,784 "," 66,730,000 ", 100 , -   ,,Y,N,N,-6.92%,Y,N,"287,500,000 ",U,6.45%,,N,21.5%,21.7%,N,N,340.7%,,Y,Morgan Stanley,-3%,N,-4.5%,54.18,N,,7.2x,11.4x,63.3x,,2.9x,2.2x,,2.4x,,1.1x,1.9x,4.9x,5.7x,N,Y,Y ,1.6x,,N,Y,0.5x,0.1x,,,,Hold,0.66 x,0.70 x,0.84 x,0.66 x,0.81 x,3.0,3.3,3.2,2.3,23.4,22.9,25.8,35.4,35.8,+ve,-ve,-ve,-ve,Y,Large,1.0749142, 27.4 , 1.2 ,59.14817,0.48,N,N,Y,N,6.3%,Y,112.25676,120.53488,112.10966,2740128,2379734.5,4.2,4.8,N,Y,12.9%,15.8%,0.0%,218%,Below,Above,0.9%,3.9%,38.7%,35.3%,N,Y,Y,Y,N,N,,Below,Below,Below,Below,,Inline,Inline,Below,Below,,,5.6%,4.1%,,94%,87%,93%,,100%,92%,92%,,,,4.86%,2.81%,-9.69%
DF US 20095,DF,5/5/2009,5/6/2009,Dean Foods Co,M/O,DF-US,DF US,18.25," 25,405,000 ",Consumer Staples," 2,854 "," 77,247,000 ", 100 , -   ,,Y,N,N,-11.84%,Y,N,"463,641,250 ",D,5.59%,,N,16.5%,22.7%,N,N,537.3%,-14%,N,Barclays,-6%,N,-7.4%,21.6,Y,,0.6x,7.2x,8.7x,12%,0.2x,3.0x,16.2% ,0.9x,0.7x,1.4x,0.4x,34.3x,3.9x,N,N,Y ,0.7x,0.9x,Y,N,0.8x,1.5x,0.0x,0.5x,,Buy,0.84 x,0.84 x,0.84 x,0.83 x,0.87 x,4.3,4.6,4.0,4.1,22.6,22.2,23.6,24.9,26.8,+ve,-ve,-ve,-ve,Y,Large,0.7463303, 12.3 , (0.1),39.554787,0.25,N,N,Y,N,4.4%,Y,39.47184,46.86817,44.717358,1305750.3,1549664.4,19.5,16.4,Y,N,23.9%,-5.6%,0.0%,-18%,Below,Below,-2.8%,-6.5%,-4.2%,-3.9%,N,Y,Y,N,N,Y,,Above,Above,Above,Above,,Below,Below,Above,Above,,,-2.4%,-2.4%,,94%,82%,85%,,55%,55%,55%,,,,7.26%,-1.05%,1.57%
